pid,year,norm_source,n_obs,n_artifacts,mean_z,share_days_depressed,ph_valid,ph_peak,ph_peak_doy,ph_base,ph_amplitude,ph_sos_doy,ph_half_decline_doy,ph_integral,ph_covered_days,dev_peak_ratio,dev_peak_shift_days,dev_sos_shift_days,dev_integral_ratio,dev_decline_shift_days
AOI-0011,2018,история полигона,41,0,-0.6586613441177468,0.2863849765258216,True,0.7060700114023779,141,0.1330462008415906,0.5730238105607873,91,165.0,64.77711987841303,210,1.047114239369878,-2,0,0.8209410020714596,-10.0
AOI-0011,2019,история полигона,82,2,-0.27380620312856446,0.20657276995305165,True,0.6927135143566578,152,0.17941017086851233,0.5133033434881455,118,170.0,66.53951808398753,213,1.0164411752139964,12,27,0.8438066681454657,-5.0
AOI-0011,2020,история полигона,82,2,-0.37599107178592134,0.24413145539906103,True,0.7581074124149512,129,0.0828297009382939,0.6752777114766573,92,169.0,74.19251156198226,213,1.1275357051521187,-14,0,0.9502645605941948,-6.0
AOI-0011,2021,история полигона,71,5,1.670936425110092,0.0,True,0.8438086701801338,139,0.17072690588219164,0.6730817642979422,91,175.0,96.51355868227853,213,1.2673238916460217,-4,0,1.2582903465575797,-1.0
AOI-0011,2022,история полигона,75,1,-0.05068845293956556,0.04225352112676056,True,0.8154643106572489,148,0.07978032307007193,0.735683987587177,91,175.0,80.33246514512396,213,1.2209180850845522,6,0,1.0315920248953865,1.0
AOI-0011,2023,история полигона,74,1,0.6285104750924217,0.0,True,0.8031909080875432,134,0.22111879726590927,0.582072110821634,91,175.0,92.85152044020892,213,1.2007692938125512,-9,0,1.206356085095834,1.0
AOI-0011,2024,история полигона,69,2,0.7277601089794851,0.2863849765258216,True,0.6920271899634816,176,0.1756831991770647,0.5163439907864169,116,233.0,83.43445226110285,213,0.9953301678717446,34,24,1.076371436428084,57.0
AOI-0011,2025,история полигона,72,3,-0.1308297805640205,0.11737089201877934,True,0.8140956584223691,121,0.1673238457550976,0.6467718126672715,94,155.0,77.8900665218111,209,1.2074792572927044,-23,3,1.0004153090818098,-21.0
AOI-0012,2025,среднее по культуре (истории полигона нет),68,4,-0.7611131009713882,0.39906103286384975,True,0.6076257338720106,140,0.03203330323987099,0.5755924306321396,100,162.0,58.705128603162855,211,1.0157586521232262,-7,9,0.6871170328559422,-33.0
AOI-0013,2010,история полигона,30,2,-1.1649746522340056,0.6572769953051644,True,0.699814433434379,112,0.1351717917359207,0.5646426416984582,91,149.0,75.34620821198192,210,1.4300125986470529,-66,-8,0.8053326728568933,-128.0
AOI-0013,2011,история полигона,37,6,-0.8017274054172899,0.5117370892018779,True,0.5399344072355361,189,0.16472339816490772,0.3752110090706284,109,211.0,75.89092580907922,194,1.1060958130640803,15,9,0.813602357889614,-18.0
AOI-0013,2012,история полигона,26,0,-0.1999104887553091,0.24882629107981222,True,0.6033951584600976,172,0.26049589865930467,0.34289925980079294,92,193.0,86.66874431339703,208,1.2587727838767733,-2,-7,0.9343278010945829,-79.0
AOI-0013,2013,история полигона,31,2,0.08423326914239455,0.09389671361502347,True,0.6169266884477949,154,0.21034078600250108,0.4065859024452938,106,177.0,92.32454353088089,188,1.2545993546563508,-20,7,0.9996383833534542,-47.0
AOI-0013,2014,история полигона,39,1,-0.6200633656057652,0.4788732394366197,True,0.5781898222593085,112,0.3150259969495888,0.26316382530971966,91,139.0,83.87450761549087,213,1.1666455166001244,-62,-9,0.901745727666357,-128.0
AOI-0013,2015,история полигона,36,5,-0.34090535804658195,0.23943661971830985,True,0.6111849936179601,185,0.18179523503691705,0.429389758581043,104,218.0,83.06038042387023,201,1.265914564124183,11,4,0.8932400601509878,-19.0
AOI-0013,2016,история полигона,39,0,1.1960223957868072,0.0,True,0.6634745131150127,242,0.3661568558311553,0.2973176572838574,124,279.0,111.83608191424605,213,1.3566959213623335,68,24,1.22659749353324,64.0
AOI-0013,2017,история полигона,53,3,0.3933657411404562,0.0,True,0.5915477940943334,178,0.22409640849733048,0.36745138559700297,102,280.0,96.06487494619796,211,1.2307675070890467,4,2,1.0428341959625804,56.0
AOI-0013,2018,история полигона,48,1,-1.1253517120938017,0.5352112676056338,True,0.3853665824333913,243,0.09480888740686155,0.2905576950265297,91,298.0,72.98175316833238,212,0.775269685389083,69,-10,0.7784801626118902,76.0
AOI-0013,2019,история полигона,70,3,0.16601805202687997,0.0,True,0.5776017587258977,219,0.25971337458459576,0.31788838414130194,107,298.0,95.12365746248614,213,1.1719250394950191,45,6,1.03107676190262,83.0
AOI-0013,2020,история полигона,78,3,-0.32525049339717,0.09859154929577464,True,0.5052825664304819,193,0.32612082797068226,0.1791617384597996,122,241.0,86.22363008015012,213,1.033049353052736,19,22,0.9278338310588583,19.0
AOI-0013,2021,история полигона,67,0,0.3183008656878724,0.03286384976525822,True,0.5617175050546953,151,0.2287036790938479,0.3330138259608474,110,277.0,96.35269159448993,213,1.1571060882757833,-23,11,1.045591552661845,56.0
AOI-0013,2022,история полигона,64,1,0.4934162904909951,0.0,True,0.6532462133188679,93,0.3864996001368478,0.2667466131820201,91,131.0,102.84947677382512,213,1.3256277053263215,-81,-7,1.1213060051276416,-138.0
AOI-0013,2023,история полигона,68,3,0.47478432832998835,0.03755868544600939,True,0.5496315953996022,176,0.15273281280336057,0.39689878259624156,91,291.0,101.33933568756223,213,1.1367629245904984,2,-9,1.1033936018811372,54.0
AOI-0013,2024,история полигона,70,1,0.2920350639300721,0.004694835680751174,True,0.5301784633342038,164,0.2891022312142754,0.2410762321199284,103,276.0,97.23968000859715,213,1.0914618489226748,-10,3,1.054657073454709,56.0
AOI-0013,2025,история полигона,73,2,0.9806882113713319,0.0,True,0.6728828197111827,91,0.4600546862820375,0.2128281334291452,91,113.0,112.47967594133874,213,1.377960433250064,-83,-6,1.235397773902242,-154.0
AOI-0014,2010,история полигона,30,1,-0.03321538018149022,0.0892018779342723,True,0.7581175318995805,131,0.0923922133877365,0.665725318511844,95,178.0,79.89802832003105,209,1.1971809036444159,-19,4,1.0211733281499054,-14.0
AOI-0014,2011,история полигона,29,0,0.21689389206293433,0.16901408450704225,True,0.6499825679737238,168,0.1337537064791585,0.5162288614945653,115,216.0,77.54256018627771,204,1.0105007799752381,18,24,0.9894383653598626,30.0
AOI-0014,2012,история полигона,23,1,-0.31266377956821195,0.09389671361502347,True,0.6351788462220188,143,0.15685925374542126,0.47831959247659755,93,169.0,69.16475669044887,208,0.9866362866207495,-8,1,0.8778372842819938,-28.0
AOI-0014,2013,история полигона,30,2,0.5744967102737081,0.3004694835680751,True,0.7412819401108136,182,0.16061917283472862,0.580662767276085,128,224.0,81.881459778969,209,1.1378954416995626,32,37,1.0481572789644067,39.0
AOI-0014,2014,история полигона,40,2,-0.2360915884240599,0.051643192488262914,True,0.7446382514609543,142,0.027887038013091628,0.7167512134478626,102,173.0,68.3689053419615,211,1.1710097379834061,-8,11,0.8644732604068606,-18.0
AOI-0014,2015,история полигона,43,0,-0.18348416098235684,0.03755868544600939,True,0.7524435675326216,152,0.13225427589855868,0.620189291634063,91,174.0,75.63104779413898,213,1.187548958144525,2,0,0.96193412132893,-17.0
AOI-0014,2016,история полигона,42,4,0.48242494695430416,0.28169014084507044,True,0.7532801650742302,178,0.15103481496218002,0.6022453501120502,128,223.0,82.66400304921612,213,1.1543673099132048,31,36,1.0601713657148115,33.0
AOI-0014,2017,история полигона,57,1,0.032973908699493695,0.13615023474178403,True,0.8199846660014679,130,0.13336146876560653,0.6866231972358614,91,175.0,83.5144893255811,210,1.3009175364492287,-20,0,1.0702909936275842,-17.0
AOI-0014,2018,история полигона,55,1,-0.27894464985143125,0.1643192488262911,True,0.7319317184987626,122,0.15477738559475945,0.5771543329040032,91,163.0,73.21720266787621,212,1.1411748029646371,-29,0,0.9298858946416639,-29.0
AOI-0014,2019,история полигона,77,6,0.6815218096260924,0.18309859154929578,True,0.8253676666792882,166,0.16813326975961143,0.6572343969196768,130,211.0,85.51808843336929,203,1.2857164419008449,19,39,1.1006133504638407,25.0
AOI-0014,2020,история полигона,79,1,-0.4798017070441746,0.41784037558685444,True,0.7195536629649802,125,0.07257415995963729,0.6469795030053429,92,168.0,71.02107168083367,213,1.1260052124603592,-25,0,0.9020051882413171,-27.0
AOI-0014,2021,история полигона,70,1,-0.10003251381063634,0.11737089201877934,True,0.8166734276571203,139,0.14291802788591224,0.673755399771208,94,179.0,79.19492926061048,213,1.2946208872604694,-11,3,1.0102802019318482,-13.0
AOI-0014,2022,история полигона,73,2,0.02270295030001161,0.29107981220657275,True,0.7890760432620247,190,0.12075398612443092,0.6683220571375939,114,225.0,78.67624418559073,213,1.1906954527466678,41,23,1.0029613452766533,42.0
AOI-0014,2023,история полигона,77,3,0.1424376238587683,0.051643192488262914,True,0.8418583407768173,133,0.10302287447891742,0.7388354662978999,91,182.0,88.16407383063915,213,1.332885866282167,-17,0,1.1338171510427821,-9.0
AOI-0014,2024,история полигона,66,0,-0.1829011372682249,0.3286384976525822,True,0.8593313389398926,127,0.14252053530086253,0.71681080363903,92,162.0,79.65139565955693,213,1.3550085681776185,-26,0,1.0193889063490995,-39.0
AOI-0014,2025,история полигона,76,2,-0.047761299332813756,0.2863849765258216,True,0.48421976301847575,157,0.16181460343579696,0.3224051595826788,91,215.0,68.67662567718885,213,0.7393216885509063,10,0,0.8688550310216189,27.0
AOI-0015,2010,история полигона,33,1,-0.33337436065464415,0.3051643192488263,True,0.61692468447797,193,0.061260550883462155,0.5556641335945078,110,228.0,67.3916483954812,213,1.0088437969877766,50,17,0.8971919132353254,42.0
AOI-0015,2011,история полигона,41,1,-0.007695919580867523,0.107981220657277,True,0.7081353566940742,160,0.16166077227972245,0.5464745844143518,118,186.0,70.15585498963775,213,1.1817222922354114,17,24,0.9364603524419601,-4.0
AOI-0015,2012,история полигона,29,7,0.12854953975459957,0.12206572769953052,True,0.6904753606747338,102,-0.14909839776467002,0.8395737584394038,94,103.0,71.10146994846555,184,1.1432386486201003,-45,2,0.9574675686576487,-93.0
AOI-0015,2013,история полигона,35,1,-0.14271409951188543,0.14084507042253522,True,0.7029206850918794,127,0.1648151672123035,0.538105517879576,91,156.0,69.75434668538941,213,1.171754468725809,-16,-3,0.9311608287512874,-37.0
AOI-0015,2014,история полигона,44,1,0.17306186135091414,0.07042253521126761,True,0.7697796257898671,136,0.1407589065068725,0.6290207192829946,98,166.0,76.08215071681721,211,1.3077150335329788,-7,5,1.021903476369548,-29.0
AOI-0015,2015,история полигона,49,2,0.22598148826819184,0.2676056338028169,True,0.7216201760548298,203,0.15515285002916912,0.5664673260256606,91,232.0,77.60833693543086,213,1.1620708821910561,60,-3,1.0426846280647566,48.0
AOI-0015,2016,история полигона,49,1,0.2572253117312235,0.004694835680751174,True,0.7568248217821865,136,0.11247684756035452,0.644347974221832,92,173.0,81.7193664699703,213,1.2848453530093478,-7,0,1.1042007042288373,-32.0
AOI-0015,2017,история полигона,69,1,-0.019280540840326214,0.0,True,0.7654123471032962,150,0.1519581447803434,0.6134542023229528,102,178.0,72.85064126510152,211,1.2988632170430903,7,8,0.9753170107157241,-15.0
AOI-0015,2018,история полигона,62,2,-0.13907826385284794,0.0,True,0.6000485890139107,134,0.13442438150500052,0.46562420750891015,91,175.0,71.79114986164589,213,0.9993116438628424,-9,-3,0.9599655520000007,-17.0
AOI-0015,2019,история полигона,90,5,0.42543251425119577,0.0,True,0.6684014327274932,156,0.17368335146211228,0.4947180812653809,91,218.0,83.24390050712438,213,1.1124738168826758,13,-3,1.124559202257843,30.0
AOI-0015,2020,история полигона,93,2,-0.44225136078068056,0.215962441314554,True,0.6516229423778377,152,0.062044940916946234,0.5895780014608915,92,179.0,68.39745766074121,213,1.0894355625453251,9,0,0.9128416136672196,-22.0
AOI-0015,2021,история полигона,80,6,-0.04255112544302139,0.08450704225352113,True,0.785665369887516,161,0.12769127984188802,0.657974090045628,101,182.0,73.5169794489014,213,1.3282630605641252,18,7,0.9845730773147703,-12.0
AOI-0015,2022,история полигона,85,2,0.24771427884520125,0.06103286384976526,True,0.8326928481019691,150,0.14335964971997986,0.6893331983819893,91,177.0,85.26893057236651,213,1.4260454800930509,7,-4,1.1545239379152201,-19.0
AOI-0015,2023,история полигона,85,7,0.9055962825560846,0.24882629107981222,True,0.764318152397896,216,0.15571941820207352,0.6085987341958226,109,241.0,85.17215263976385,213,1.2203849714570376,73,15,1.152130820907792,58.0
AOI-0015,2024,история полигона,83,0,-0.45559883994882205,0.6244131455399061,True,0.7592932838712346,128,0.11541069513066139,0.6438825887405732,92,163.0,70.19684340740672,213,1.2862876037226203,-15,0,0.938874730480129,-47.0
AOI-0015,2025,история полигона,73,3,-0.35717549080037486,0.11737089201877934,True,0.4925769247225262,143,0.07181493655290379,0.4207619881696224,100,193.0,59.515049780086564,206,0.8108318399150451,0,7,0.7879391311137368,2.0
AOI-0016,2025,среднее по культуре (истории полигона нет),76,4,-0.09247744237595526,0.28169014084507044,True,0.7815228902664552,184,0.016658061641676616,0.7648648286247786,101,229.0,81.2454717991894,210,1.3064598705553105,37,10,0.9509415760420028,34.0
AOI-0017,2010,история полигона,29,0,-0.36532718301099604,0.10328638497652583,True,0.5612892287352501,195,0.2626248603003611,0.298664368434889,106,247.0,93.47225731578811,213,0.9618432194606454,52,5,0.9138974390117209,51.0
AOI-0017,2011,история полигона,31,0,-0.10171284107356929,0.046948356807511735,True,0.5882167848174042,149,0.2358498337098013,0.35236695110760297,105,,94.70566277953941,204,1.0142282513490675,-2,4,0.9291859864619485,
AOI-0017,2012,история полигона,26,1,0.10669369154598612,0.0,True,0.6683734972392276,170,0.30128179833091706,0.3670916989083105,101,210.0,99.37534178317472,203,1.143483534588176,27,0,0.9778398069000931,13.0
AOI-0017,2013,история полигона,28,0,0.30119221171873756,0.0,True,0.5492908888199652,163,0.35547170821102864,0.1938191806089366,91,209.0,106.86425252280816,209,0.9395405761342264,12,-10,1.0545687896188345,5.0
AOI-0017,2014,история полигона,39,0,-0.1653294416794457,0.0,True,0.671802646240204,140,0.33748589859467026,0.33431674764553376,91,183.0,98.27883169966267,213,1.1608360384519012,-14,-10,0.9640410326325278,-25.0
AOI-0017,2015,история полигона,35,1,-0.17569056242187533,0.046948356807511735,True,0.631910340497991,180,0.282023847834258,0.349886492663733,113,223.0,97.24688145890326,207,1.0821885460140543,30,12,0.9535944057853613,27.0
AOI-0017,2016,история полигона,34,1,0.7847178199549943,0.0,True,0.9803575077791183,101,0.4361109291259478,0.5442465786531705,101,105.0,113.99984862683101,204,1.710116943939276,-52,6,1.1328360749611819,-106.0
AOI-0017,2017,история полигона,65,1,0.5618926796560952,0.0,True,0.6986920665687829,177,0.2957346537222185,0.4029574128465644,115,264.0,112.01082666464393,211,1.2073401346365653,28,14,1.1092628448138466,68.0
AOI-0017,2018,история полигона,50,3,0.10470222393985208,0.0,True,0.6040001088561775,146,0.3867669107819574,0.2172331980742201,91,185.0,102.33083162946272,210,1.0430468507842288,-5,-10,1.0074527689663413,-21.0
AOI-0017,2019,история полигона,73,9,0.8326743468390106,0.0,True,0.6500764806586906,205,0.3034118134780625,0.3466646671806281,106,303.0,118.93395138948574,213,1.1289699833867346,55,5,1.1826520413120347,104.0
